Date,High,Low,Open,Close,Volume,Adj Close,Returns
2017-02-07,52.0,51.284000396728516,51.63800048828125,51.49599838256836,21224000.0,51.49599838256836,-0.0011250818745869307
2017-02-08,52.672000885009766,51.2400016784668,51.470001220703125,52.41600036621094,19665000.0,52.41600036621094,0.01786550436031553
2017-02-09,54.236000061035156,53.22999954223633,53.25,53.84000015258789,39101000.0,53.84000015258789,0.027167272901938322
2017-02-10,54.189998626708984,53.22200012207031,53.95800018310547,53.84600067138672,18098500.0,53.84600067138672,0.00011145094319875426
2017-02-13,56.15800094604492,54.10200119018555,54.14799880981445,56.119998931884766,35148000.0,56.119998931884766,0.04223151640129941
2017-02-14,57.47800064086914,55.72200012207031,55.805999755859375,56.19599914550781,36726000.0,56.19599914550781,0.0013542447446459605
2017-02-15,56.448001861572266,55.28799819946289,56.0,55.95199966430664,24739500.0,55.95199966430664,-0.004341936880050579
2017-02-16,56.0,53.70000076293945,55.52000045776367,53.790000915527344,35386500.0,53.790000915527344,-0.03864024095207619
2017-02-17,54.577999114990234,52.83000183105469,53.15999984741211,54.44599914550781,31285500.0,54.44599914550781,0.012195542272078752
2017-02-21,56.279998779296875,54.801998138427734,55.09000015258789,55.47800064086914,28383500.0,55.47800064086914,0.01895458824446017
2017-02-22,56.689998626708984,54.52000045776367,56.0620002746582,54.70199966430664,43775000.0,54.70199966430664,-0.013987544028233101
2017-02-23,52.93199920654297,51.11199951171875,52.79999923706055,51.198001861572266,74576000.0,51.198001861572266,-0.06405611904935082
2017-02-24,51.650001525878906,50.040000915527344,50.53200149536133,51.400001525878906,40858000.0,51.400001525878906,0.003945459919564964
2017-02-27,49.672000885009766,48.402000427246094,49.63399887084961,49.24599838256836,57304000.0,49.24599838256836,-0.04190667469583731
2017-02-28,50.20000076293945,48.779998779296875,48.8380012512207,49.99800109863281,30390500.0,49.99800109863281,0.015270331412970961
2017-03-01,50.970001220703125,49.821998596191406,50.83599853515625,50.00400161743164,24047500.0,50.00400161743164,0.00012001517394644168
2017-03-02,50.65599822998047,49.65399932861328,49.94200134277344,50.09600067138672,16759000.0,50.09600067138672,0.00183983383287889
2017-03-03,50.380001068115234,49.79999923706055,50.14799880981445,50.31399917602539,14597000.0,50.31399917602539,0.004351614933668424
2017-03-06,50.34000015258789,49.50199890136719,49.582000732421875,50.242000579833984,16777500.0,50.242000579833984,-0.001430985359353265
2017-03-07,50.77799987792969,49.66400146484375,50.38399887084961,49.71799850463867,17297500.0,49.71799850463867,-0.010429562301419115
2017-03-08,50.013999938964844,49.06399917602539,49.400001525878906,49.374000549316406,18626000.0,49.374000549316406,-0.006918982373962046
2017-03-09,49.731998443603516,48.599998474121094,49.5260009765625,48.97999954223633,19396500.0,48.97999954223633,-0.007979928762032129
2017-03-10,49.29999923706055,48.599998474121094,49.242000579833984,48.737998962402344,15331500.0,48.737998962402344,-0.004940804044420322
2017-03-13,49.369998931884766,48.555999755859375,48.9640007019043,49.23400115966797,15113000.0,49.23400115966797,0.010176909348458274
2017-03-14,51.624000549316406,49.20399856567383,49.22200012207031,51.599998474121094,37992000.0,51.599998474121094,0.048056165631960246
2017-03-15,52.20000076293945,50.854000091552734,51.400001525878906,51.145999908447266,26654000.0,51.145999908447266,-0.008798422075565027
2017-03-16,53.150001525878906,51.8120002746582,52.47999954223633,52.40999984741211,35661000.0,52.40999984741211,0.02471356393906543
2017-03-17,53.066001892089844,52.2400016784668,52.79999923706055,52.29999923706055,32487500.0,52.29999923706055,-0.002098847751799693
2017-03-20,52.90999984741211,51.763999938964844,52.119998931884766,52.38399887084961,18071500.0,52.38399887084961,0.001606111568153601
2017-03-21,52.959999084472656,50.04800033569336,52.566001892089844,50.13600158691406,34543000.0,50.13600158691406,-0.042913815905461616
2017-03-22,51.013999938964844,50.10200119018555,50.3120002746582,51.00199890136719,20296500.0,51.00199890136719,0.017272963280724696
2017-03-23,51.534000396728516,50.65999984741211,51.077999114990234,50.95600128173828,16601000.0,50.95600128173828,-0.0009018787620042046
2017-03-24,52.77799987792969,51.00199890136719,51.13999938964844,52.63199996948242,28236500.0,52.63199996948242,0.03289109517203803
2017-03-27,54.11399841308594,51.95000076293945,52.119998931884766,54.04399871826172,31154000.0,54.04399871826172,0.02682776162026923
2017-03-28,56.13600158691406,55.0,55.40399932861328,55.4900016784668,39938000.0,55.4900016784668,0.026756032020192944
2017-03-29,55.91999816894531,55.108001708984375,55.667999267578125,55.47600173950195,18381000.0,55.47600173950195,-0.00025229660373715657
2017-03-30,56.400001525878906,55.44200134277344,55.608001708984375,55.58399963378906,20742000.0,55.58399963378906,0.0019467497819007917
2017-03-31,55.93600082397461,55.263999938964844,55.74599838256836,55.65999984741211,16473000.0,55.65999984741211,0.0013673037946848599
2017-04-03,59.79999923706055,56.91600036621094,57.380001068115234,59.70399856567383,69443000.0,59.70399856567383,0.07265538500445645
2017-04-04,60.96200180053711,58.90599822998047,59.37799835205078,60.7400016784668,50673000.0,60.7400016784668,0.017352323758573318
2017-04-05,60.97600173950195,58.84000015258789,60.40800094604492,59.0,39404500.0,59.0,-0.028646717655321563
2017-04-06,60.38800048828125,58.81999969482422,59.375999450683594,59.7400016784668,27603000.0,59.7400016784668,0.012542401329945774
2017-04-07,60.53799819946289,59.43000030517578,59.5,60.507999420166016,22898000.0,60.507999420166016,0.01285566990494491
2017-04-10,62.74599838256836,61.742000579833984,61.83000183105469,62.47800064086914,38322500.0,62.47800064086914,0.03255769880976378
2017-04-11,62.694000244140625,61.099998474121094,62.67599868774414,61.742000579833984,28623000.0,61.742000579833984,-0.011780147467678637
2017-04-12,61.689998626708984,59.263999938964844,61.268001556396484,59.36800003051758,30253500.0,59.36800003051758,-0.03845033408411769
2017-04-13,61.47800064086914,59.060001373291016,59.34000015258789,60.79999923706055,46423000.0,60.79999923706055,0.024120725067491966
2017-04-17,60.79999923706055,59.736000061035156,60.540000915527344,60.28799819946289,20693500.0,60.28799819946289,-0.008421069803000392
2017-04-18,60.167999267578125,59.58000183105469,59.939998626708984,60.04999923706055,15178500.0,60.04999923706055,-0.003947700529298159
2017-04-19,61.32400131225586,60.422000885009766,60.492000579833984,61.104000091552734,19490000.0,61.104000091552734,0.017552054419372798
2017-04-20,61.83000183105469,60.04600143432617,61.301998138427734,60.50199890136719,30747000.0,60.50199890136719,-0.0098520749751827
2017-04-21,61.279998779296875,60.08399963378906,60.400001525878906,61.119998931884766,22549000.0,61.119998931884766,0.01021453905225611
2017-04-24,62.11000061035156,61.20399856567383,61.84400177001953,61.60599899291992,25417500.0,61.60599899291992,0.007951571818199499
2017-04-25,62.79600143432617,61.172000885009766,61.599998474121094,62.757999420166016,33688500.0,62.757999420166016,0.01869948456445747
2017-04-26,62.900001525878906,61.79999923706055,62.4739990234375,62.034000396728516,23475000.0,62.034000396728516,-0.011536362378129827
2017-04-27,62.61800003051758,61.5,62.3380012512207,61.72600173950195,17343000.0,61.72600173950195,-0.004964997505509938
2017-04-28,62.959999084472656,61.599998474121094,61.965999603271484,62.81399917602539,22527500.0,62.81399917602539,0.01762624187315809
2017-05-01,65.44999694824219,62.96200180053711,62.97600173950195,64.56600189208984,44148000.0,64.56600189208984,0.027891914844567767
2017-05-02,65.53199768066406,63.3120002746582,64.80000305175781,63.77799987792969,26914000.0,63.77799987792969,-0.012204596708297877
2017-05-03,64.30599975585938,62.09000015258789,63.534000396728516,62.20399856567383,35667000.0,62.20399856567383,-0.02467937714052615
2017-05-04,61.55400085449219,58.152000427246094,61.487998962402344,59.09199905395508,70760000.0,59.09199905395508,-0.0500289303497613
2017-05-05,61.709999084472656,59.36000061035156,59.599998474121094,61.66999816894531,40886500.0,61.66999816894531,0.04362687260988318
2017-05-08,62.757999420166016,61.16400146484375,62.18000030517578,61.4379997253418,35032500.0,61.4379997253418,-0.0037619336872356524
2017-05-09,64.39800262451172,61.81999969482422,61.875999450683594,64.25199890136719,48382500.0,64.25199890136719,0.045802259002658996
2017-05-10,65.0999984741211,63.624000549316406,64.31199645996094,65.04399871826172,28708000.0,65.04399871826172,0.012326461906816633
2017-05-11,65.19999694824219,63.91999816894531,64.68000030517578,64.62000274658203,23769000.0,64.62000274658203,-0.006518602485007574
2017-05-12,65.4000015258789,64.30599975585938,65.09600067138672,64.96199798583984,20608000.0,64.96199798583984,0.005292405210798323
2017-05-15,64.04000091552734,62.50600051879883,63.67599868774414,63.17599868774414,38110000.0,63.17599868774414,-0.027492985952879856
2017-05-16,64.01200103759766,63.02799987792969,63.518001556396484,63.402000427246094,20762500.0,63.402000427246094,0.0035773354469470497
2017-05-17,62.92599868774414,61.099998474121094,62.87799835205078,61.22200012207031,33559500.0,61.22200012207031,-0.03438377796418801
2017-05-18,62.78799819946289,61.0620002746582,61.400001525878906,62.61199951171875,28269000.0,62.61199951171875,0.02270424662501913
2017-05-19,63.29999923706055,62.040000915527344,63.099998474121094,62.16600036621094,23438000.0,62.16600036621094,-0.007123221570720428
2017-05-22,62.874000549316406,61.36000061035156,62.560001373291016,62.06999969482422,21646000.0,62.06999969482422,-0.0015442632760864772
2017-05-23,62.145999908447266,60.69599914550781,62.09199905395508,60.77199935913086,21592000.0,60.77199935913086,-0.020911879202113126
2017-05-24,62.20000076293945,61.08000183105469,61.301998138427734,62.04399871826172,25166500.0,62.04399871826172,0.02093068144120136
2017-05-25,63.39400100708008,61.5620002746582,62.20399856567383,63.36600112915039,25070000.0,63.36600112915039,0.02130749852039382
2017-05-26,65.0979995727539,63.262001037597656,63.45600128173828,65.02799987792969,39011000.0,65.02799987792969,0.026228556626002986
2017-05-30,67.25599670410156,65.1520004272461,65.19999694824219,67.0199966430664,38914500.0,67.0199966430664,0.030632908422157934
2017-05-31,68.5780029296875,67.03199768066406,67.53800201416016,68.2020034790039,49817000.0,68.2020034790039,0.01763662929189036
2017-06-01,68.97599792480469,67.45800018310547,68.80000305175781,68.0739974975586,38040000.0,68.0739974975586,-0.0018768654132678142
2017-06-02,68.57599639892578,67.18599700927734,67.9540023803711,67.97000122070312,27951000.0,67.97000122070312,-0.0015276945776424578
2017-06-05,69.68800354003906,66.84200286865234,67.69999694824219,69.46399688720703,33922000.0,69.46399688720703,0.021980221269274347
2017-06-06,71.89800262451172,67.99400329589844,68.94000244140625,70.56999969482422,55434000.0,70.56999969482422,0.01592195752013903
2017-06-07,72.0999984741211,71.02799987792969,71.26799774169922,71.93000030517578,46990000.0,71.93000030517578,0.019271653907224184
2017-06-08,74.37999725341797,72.04399871826172,72.75,74.0,45307500.0,74.0,0.028777974225523195
2017-06-09,75.3740005493164,70.95999908447266,74.88400268554688,71.46399688720703,86307000.0,71.46399688720703,-0.034270312335040076
2017-06-12,72.9000015258789,70.1240005493164,71.5979995727539,71.802001953125,52588500.0,71.802001953125,0.004729725185276923
2017-06-13,75.19999694824219,73.3219985961914,73.52400207519531,75.19000244140625,59039500.0,75.19000244140625,0.047185320689151045
2017-06-14,76.8499984741211,75.26200103759766,76.21800231933594,76.13200378417969,64092000.0,76.13200378417969,0.012528279188546598
2017-06-15,75.09200286865234,73.2979965209961,74.5,75.06800079345703,52132500.0,75.06800079345703,-0.013975764958701342
2017-06-16,75.60199737548828,74.0199966430664,75.59600067138672,74.27999877929688,33655000.0,74.27999877929688,-0.010497175971533768
2017-06-19,75.33999633789062,73.55999755859375,75.0,73.95999908447266,32746500.0,73.95999908447266,-0.004308019656475981
2017-06-20,75.7760009765625,73.94599914550781,75.33399963378906,74.447998046875,37193500.0,74.447998046875,0.006598147220702177
2017-06-21,75.39800262451172,73.60399627685547,74.87000274658203,75.27999877929688,24616000.0,75.27999877929688,0.011175595774892688
2017-06-22,77.0,74.71399688720703,75.5979995727539,76.52200317382812,37649000.0,76.52200317382812,0.01649846459446036
2017-06-23,77.39800262451172,75.87000274658203,76.48999786376953,76.69000244140625,32229000.0,76.69000244140625,0.0021954373985282327
2017-06-26,77.38999938964844,74.62000274658203,77.33799743652344,75.49800109863281,33020500.0,75.49800109863281,-0.015543112593902508
2017-06-27,75.27999877929688,72.40399932861328,75.27999877929688,72.4739990234375,34982000.0,72.4739990234375,-0.040054068070552895
2017-06-28,74.3479995727539,72.50399780273438,73.33599853515625,74.24800109863281,31512500.0,74.24800109863281,0.024477772706065437
2017-06-29,74.19999694824219,70.81999969482422,74.12200164794922,72.1500015258789,41105000.0,72.1500015258789,-0.028256647205449625
2017-06-30,73.35399627685547,71.92400360107422,72.74199676513672,72.3219985961914,29242500.0,72.3219985961914,0.0023838817279970836
2017-07-03,74.2699966430664,70.30000305175781,74.0479965209961,70.52400207519531,31527000.0,70.52400207519531,-0.024860990513207115
2017-07-05,69.447998046875,65.26599884033203,69.44000244140625,65.41799926757812,85233500.0,65.41799926757812,-0.07240092248555285
2017-07-06,64.15799713134766,61.2599983215332,63.45199966430664,61.76599884033203,96622500.0,61.76599884033203,-0.05582562090149501
2017-07-07,63.400001525878906,61.47600173950195,62.70000076293945,62.64400100708008,70884500.0,62.64400100708008,0.014214975605230995
2017-07-10,63.5880012512207,60.625999450683594,62.58000183105469,63.209999084472656,69104500.0,63.209999084472656,0.009035152102251809
2017-07-11,65.45600128173828,62.86000061035156,63.20000076293945,65.44400024414062,57797000.0,65.44400024414062,0.03534252795483339
2017-07-12,66.62000274658203,64.9000015258789,66.08000183105469,65.90399932861328,51730500.0,65.90399932861328,0.007028896197613488
2017-07-13,66.31999969482422,63.99399948120117,66.02200317382812,64.68199920654297,42972500.0,64.68199920654297,-0.01854212391538068
2017-07-14,65.68399810791016,64.24400329589844,64.63800048828125,65.55599975585938,28126000.0,65.55599975585938,0.01351226863791788
2017-07-17,65.41999816894531,62.689998626708984,65.10800170898438,63.91400146484375,49384500.0,63.91400146484375,-0.02504726183920125
2017-07-18,65.82599639892578,63.13199996948242,63.5,65.64800262451172,31868500.0,65.64800262451172,0.027130223736997028
2017-07-19,66.33000183105469,64.64399719238281,65.64600372314453,65.052001953125,31785000.0,65.052001953125,-0.009078732749809304
2017-07-20,66.04399871826172,64.83999633789062,65.37999725341797,65.98400115966797,25831000.0,65.98400115966797,0.01432698731108295
2017-07-21,66.25199890136719,65.16000366210938,65.89199829101562,65.68000030517578,24508000.0,65.68000030517578,-0.004607190366594627
2017-07-24,68.68000030517578,66.00199890136719,66.0479965209961,68.50399780273438,43185500.0,68.50399780273438,0.04299630761932338
2017-07-25,69.12000274658203,66.83000183105469,69.0,67.91999816894531,34946000.0,67.91999816894531,-0.00852504455974612
2017-07-26,69.0999984741211,67.6240005493164,68.0719985961914,68.7699966430664,24104000.0,68.7699966430664,0.012514701075326817
2017-07-27,69.5,65.25800323486328,69.19999694824219,66.89199829101562,41512000.0,66.89199829101562,-0.027308396738741525
2017-07-28,67.91999816894531,66.50199890136719,67.37799835205078,67.01399993896484,24402000.0,67.01399993896484,0.0018238601187909875
2017-07-31,68.2979965209961,64.20800018310547,67.0999984741211,64.69400024414062,42675500.0,64.69400024414062,-0.034619627196365466
2017-08-01,64.88999938964844,63.22600173950195,64.5999984741211,63.91400146484375,41515500.0,63.91400146484375,-0.012056740599643456
2017-08-02,65.42400360107422,62.24399948120117,63.78799819946289,65.1780014038086,65457500.0,65.1780014038086,0.019776573364133965
2017-08-03,70.0,68.62999725341797,69.06600189208984,69.41799926757812,67675000.0,69.41799926757812,0.06505259094246751
2017-08-04,71.4540023803711,68.66000366210938,69.4000015258789,71.38200378417969,46344500.0,71.38200378417969,0.028292439098267952
2017-08-07,71.89600372314453,70.55000305175781,71.47000122070312,71.03399658203125,31622500.0,71.03399658203125,-0.004875279253866549
2017-08-08,73.71600341796875,71.4800033569336,71.50599670410156,73.04399871826172,37249000.0,73.04399871826172,0.028296340244762686
2017-08-09,74.0,71.79000091552734,72.19999694824219,72.70600128173828,34460500.0,72.70600128173828,-0.004627312886129498
2017-08-10,73.33000183105469,70.93199920654297,72.31999969482422,71.08000183105469,35464500.0,71.08000183105469,-0.02236403353256622
2017-08-11,72.25199890136719,70.7239990234375,71.39399719238281,71.5739974975586,21829000.0,71.5739974975586,0.006949854442576564
2017-08-14,73.53199768066406,72.5199966430664,72.9260025024414,72.76000213623047,22596000.0,72.76000213623047,0.016570328333447293
2017-08-15,73.0979995727539,71.8740005493164,73.04000091552734,72.46600341796875,15425500.0,72.46600341796875,-0.00404066395863012
2017-08-16,73.30000305175781,72.50399780273438,72.5999984741211,72.58200073242188,17069000.0,72.58200073242188,0.0016007135619731105
2017-08-17,72.66000366210938,70.31800079345703,72.24199676513672,70.38400268554688,25138500.0,70.38400268554688,-0.0302829630582665
2017-08-18,70.80000305175781,69.16000366210938,70.58200073242188,69.49199676513672,27041000.0,69.49199676513672,-0.012673418481119247
2017-08-21,69.16400146484375,66.37000274658203,69.16400146484375,67.5719985961914,32477000.0,67.5719985961914,-0.027629054543278797
2017-08-22,68.447998046875,67.4739990234375,68.22599792480469,68.2699966430664,21610000.0,68.2699966430664,0.010329693680457996
2017-08-23,70.697998046875,67.66000366210938,67.7979965209961,70.55400085449219,24772500.0,70.55400085449219,0.03345546101850805
2017-08-24,71.33200073242188,69.947998046875,70.50399780273438,70.58599853515625,22923500.0,70.58599853515625,0.0004535204279918492
2017-08-25,71.13800048828125,69.45999908447266,70.8479995727539,69.61000061035156,17420000.0,69.61000061035156,-0.013827075412393253
2017-08-28,69.47000122070312,67.94400024414062,69.45600128173828,69.13200378417969,18820000.0,69.13200378417969,-0.00686678382388628
2017-08-29,69.80999755859375,67.75,67.89600372314453,69.47200012207031,20368500.0,69.47200012207031,0.004918074397959771
2017-08-30,70.69400024414062,69.4000015258789,69.93399810791016,70.63600158691406,17064500.0,70.63600158691406,0.016754972691134018
2017-08-31,71.68800354003906,70.56400299072266,70.70999908447266,71.18000030517578,20364000.0,71.18000030517578,0.007701437029846048
2017-09-01,71.51799774169922,70.73799896240234,71.2239990234375,71.08000183105469,15247500.0,71.08000183105469,-0.0014048675708395741
2017-09-05,71.0979995727539,69.1780014038086,70.76000213623047,69.91799926757812,19175500.0,69.91799926757812,-0.016347812796044248
2017-09-06,70.19599914550781,68.31199645996094,69.9000015258789,68.90599822998047,20457000.0,68.90599822998047,-0.01447411322118497
2017-09-07,70.49600219726562,68.69000244140625,69.19599914550781,70.12200164794922,21196000.0,70.12200164794922,0.01764727961577761
2017-09-08,69.95600128173828,68.45999908447266,69.7979965209961,68.68000030517578,16317500.0,68.68000030517578,-0.02056417827336232
2017-09-11,72.74199676513672,70.0,70.2699966430664,72.73799896240234,38335500.0,72.73799896240234,0.059085594630097216
2017-09-12,73.75199890136719,72.08000183105469,72.89800262451172,72.55000305175781,29864500.0,72.55000305175781,-0.002584562585254857
2017-09-13,73.61399841308594,71.91799926757812,72.76399993896484,73.24600219726562,20926000.0,73.24600219726562,0.009593371691676955
2017-09-14,75.59200286865234,72.5260009765625,72.86599731445312,75.52799987792969,36012500.0,75.52799987792969,0.031155252330607786
2017-09-15,76.0,74.54000091552734,74.9020004272461,75.96199798583984,27102500.0,75.96199798583984,0.005746188282644837
2017-09-18,77.9219970703125,75.53600311279297,76.05000305175781,77.0,35940000.0,77.0,0.0136647539780832
2017-09-19,76.47799682617188,74.71399688720703,76.0,75.0199966430664,32259500.0,75.0199966430664,-0.025714329310825845
2017-09-20,75.6500015258789,74.21399688720703,74.5999984741211,74.78199768066406,24595500.0,74.78199768066406,-0.003172473647722329
2017-09-21,75.36599731445312,72.9020004272461,74.9800033569336,73.2959976196289,23091000.0,73.2959976196289,-0.019871093406473417
2017-09-22,73.9800033569336,70.1760025024414,73.2979965209961,70.21800231933594,40797000.0,70.21800231933594,-0.04199404333462098
2017-09-25,71.49400329589844,68.57599639892578,70.62999725341797,68.99800109863281,38029500.0,68.99800109863281,-0.017374479199149362
2017-09-26,70.24800109863281,68.18000030517578,70.18599700927734,69.05000305175781,35781500.0,69.05000305175781,0.0007536733281687802
2017-09-27,70.2979965209961,68.0999984741211,69.9800033569336,68.19400024414062,30301500.0,68.19400024414062,-0.01239685401571311
2017-09-28,68.55000305175781,67.08000183105469,67.97599792480469,67.91999816894531,26598000.0,67.91999816894531,-0.00401797920952518
2017-09-29,68.93599700927734,67.72000122070312,68.37200164794922,68.22000122070312,25535500.0,68.22000122070312,0.004417006181472116
2017-10-02,68.73999786376953,67.10199737548828,68.50399780273438,68.30599975585938,26434000.0,68.30599975585938,0.0012606058870920922
2017-10-03,69.70999908447266,66.25599670410156,67.18000030517578,69.62799835205078,50768000.0,69.62799835205078,0.019354062614067802
2017-10-04,71.7239990234375,69.91999816894531,70.25,71.00199890136719,40817500.0,71.00199890136719,0.019733448926238406
2017-10-05,71.48799896240234,70.2699966430664,71.19999694824219,71.06600189208984,20858500.0,71.06600189208984,0.0009014251952479402
2017-10-06,72.0199966430664,70.44999694824219,70.62000274658203,71.3759994506836,21487500.0,71.3759994506836,0.004362107763772327
2017-10-09,70.3499984741211,68.53399658203125,69.93000030517578,68.58799743652344,37468500.0,68.58799743652344,-0.039060777230678134
2017-10-10,71.1259994506836,69.10600280761719,69.36000061035156,71.11799621582031,34892500.0,71.11799621582031,0.036886902575604896
2017-10-11,71.5199966430664,70.2300033569336,70.77799987792969,70.91999816894531,22504000.0,70.91999816894531,-0.002784077974780641
2017-10-12,71.95600128173828,70.52799987792969,70.58999633789062,71.13600158691406,20435000.0,71.13600158691406,0.0030457335525331253
2017-10-13,71.697998046875,70.73600006103516,71.39600372314453,71.11399841308594,17702500.0,71.11399841308594,-0.0003093113660772584
2017-10-16,70.89600372314453,69.43199920654297,70.75199890136719,70.12000274658203,26877500.0,70.12000274658203,-0.013977496536335954
2017-10-17,71.24400329589844,70.01399993896484,70.18199920654297,71.1500015258789,16466500.0,71.1500015258789,0.014689086408329999
2017-10-18,72.5999984741211,70.82599639892578,71.19400024414062,71.93000030517578,24695500.0,71.93000030517578,0.01096273735163833
2017-10-19,71.43000030517578,69.63999938964844,71.11199951171875,70.36199951171875,25309000.0,70.36199951171875,-0.021798982160496472
2017-10-20,70.91000366210938,68.86799621582031,70.53800201416016,69.0199966430664,24652000.0,69.0199966430664,-0.01907283587682629
2017-10-23,69.98999786376953,67.25,69.97599792480469,67.40399932861328,28736500.0,67.40399932861328,-0.02341346556143975
2017-10-24,68.55999755859375,67.23200225830078,67.76000213623047,67.46800231933594,22458500.0,67.46800231933594,0.000949542925644975
2017-10-25,67.5,64.71199798583984,67.33999633789062,65.16799926757812,42970500.0,65.16799926757812,-0.03409027943159726
2017-10-26,66.0459976196289,64.63999938964844,65.55599975585938,65.23400115966797,25117500.0,65.23400115966797,0.001012796047625164
2017-10-27,64.91799926757812,63.332000732421875,63.95000076293945,64.17400360107422,34898500.0,64.17400360107422,-0.016249157490727528
2017-10-30,64.75599670410156,63.45000076293945,63.83599853515625,64.01599884033203,21272000.0,64.01599884033203,-0.002462130331222556
2017-10-31,66.38999938964844,64.03600311279297,64.0459976196289,66.30599975585938,28361500.0,66.30599975585938,0.0357723218728343
2017-11-01,66.52200317382812,64.052001953125,66.44999694824219,64.21600341796875,42286500.0,64.21600341796875,-0.03152047093153032
2017-11-02,61.737998962402344,58.5260009765625,60.0260009765625,59.85200119018555,98957000.0,59.85200119018555,-0.06795817234807977
2017-11-03,61.25,59.0260009765625,59.900001525878906,61.21799850463867,44470000.0,61.21799850463867,0.02282291798585878
2017-11-06,61.5,59.801998138427734,61.400001525878906,60.555999755859375,32430000.0,60.555999755859375,-0.010813792756212637
2017-11-07,61.29999923706055,60.00600051879883,60.20399856567383,61.209999084472656,26471500.0,61.209999084472656,0.010799909691029397
2017-11-08,61.37799835205078,60.2599983215332,61.099998474121094,60.87799835205078,23626500.0,60.87799835205078,-0.005423962381762126
2017-11-09,60.891998291015625,59.2599983215332,60.5,60.597999572753906,27235500.0,60.597999572753906,-0.004599342732618639
2017-11-10,61.672000885009766,60.369998931884766,60.5,60.597999572753906,23127000.0,60.597999572753906,0.0
2017-11-13,63.36000061035156,59.821998596191406,60.0260009765625,63.08000183105469,37924500.0,63.08000183105469,0.04095848502921107
2017-11-14,63.27000045776367,61.380001068115234,63.0,61.7400016784668,28380500.0,61.7400016784668,-0.021242868003979676
2017-11-15,62.49800109863281,60.29999923706055,61.20199966430664,62.2599983215332,29893500.0,62.2599983215332,0.008422361984608884
2017-11-16,63.62799835205078,62.2599983215332,62.79800033569336,62.5,29110500.0,62.5,0.003854829504288393
2017-11-17,65.33399963378906,62.630001068115234,65.13400268554688,63.0099983215332,68675500.0,63.0099983215332,0.008159973144531207
2017-11-20,63.099998474121094,60.95000076293945,62.757999420166016,61.74800109863281,41238500.0,61.74800109863281,-0.0200285233537153
2017-11-21,63.645999908447266,61.742000579833984,62.172000885009766,63.5620002746582,36306500.0,63.5620002746582,0.029377455848778267
